Java RMI,WANem 512kbps
Packet size (B),Time (ms),Time average (ms)
1,2
1,1
1,1
1,1
1,5
1,3
1,3
1,3
1,3
1,3
1,4
1,3
1,4
1,3
1,5
1,3
1,2
1,3
1,3
1,2
1,,2.85
10,3
10,4
10,3
10,4
10,4
10,3
10,4
10,3
10,3
10,3
10,3
10,3
10,3
10,4
10,4
10,4
10,3
10,4
10,3
10,3
10,,3.4
100,5
100,5
100,5
100,4
100,5
100,4
100,5
100,1
100,4
100,4
100,4
100,5
100,6
100,4
100,5
100,4
100,5
100,4
100,3
100,5
100,,4.35
1000,18
1000,20
1000,17
1000,19
1000,20
1000,17
1000,19
1000,18
1000,19
1000,20
1000,18
1000,20
1000,18
1000,19
1000,19
1000,18
1000,18
1000,19
1000,18
1000,16
1000,,18.5
10000,188
10000,173
10000,159
10000,169
10000,169
10000,164
10000,169
10000,170
10000,170
10000,168
10000,170
10000,170
10000,170
10000,171
10000,168
10000,171
10000,169
10000,169
10000,169
10000,169
10000,,169.75
100000,1683
100000,1680
100000,1682
100000,1685
100000,1683
100000,1685
100000,1683
100000,1682
100000,1681
100000,1688
100000,1684
100000,1682
100000,1686
100000,1682
100000,1680
100000,1688
100000,1689
100000,1681
100000,1687
100000,1684
100000,,1683.75
1000000,17021
